<<<<<<< HEAD
year,month,store_id,country,name_of_repairitem
2020,11,16111,United Kingdom,Battery and Re-seal
2020,12,16111,United Kingdom,Light Valet Polish
2020,11,16116,United Kingdom,Charging Port Replacement
2020,12,16117,United Kingdom,LCD Replacement
2020,12,16118,United Kingdom,Touch IC Repair
2019,5,16130,Canada,Verre Trempé
2019,6,16130,Canada,Vitre noir
2019,7,16130,Canada,Vitre noir
2019,8,16130,Canada,Vitre noir
2019,9,16130,Canada,Vitre noir
2019,10,16130,Canada,Port de charge
2019,11,16130,Canada,Vitre noir
2019,12,16130,Canada,Vitre blanc
2020,1,16130,Canada,Vitre noir
2020,2,16130,Canada,Vitre noir
2020,3,16130,Canada,lcd-Vitre blanc
2020,4,16130,Canada,"Vitre avant, Vitre arrière"
2020,5,16130,Canada,Vitre blanc
2020,6,16130,Canada,Port de charge
2020,7,16130,Canada,Port de charge
2020,8,16130,Canada,Speaker
2020,9,16130,Canada,Remplacement Batterie
2020,10,16130,Canada,Remplacement Batterie
2020,11,16130,Canada,Vitre blanc
2020,12,16130,Canada,Remplacement d'écran OEM
2020,11,16133,United Kingdom,Screen Replacement
2020,12,16133,United Kingdom,Cooling Fan Replacement
2020,11,16152,United Kingdom,Screen (Digitizer+LCD) Replacement
2020,12,16152,United Kingdom,Screen (Digitizer+LCD) Replacement
2020,12,16163,United States,Screen Replacement 
2020,12,16185,United States,"Diagnosis, Data Transfer"
2020,12,16201,United States,Diagnosing
2020,11,16223,United States,Screen (Digitizer+LCD) Replacement
2020,12,16227,United States,Screen (Digitizer+LCD) Replacement
2020,12,16237,United Kingdom,Battery Replacement
2020,12,16238,Canada,Battery Replacement
2020,12,16258,United States,1.-Screen (Digitizer+LCD) Replacement
2020,11,16262,United States,Diagnostic Service
2020,12,16262,United States,A+ Screen Replacement LCD (Advanced)
2020,12,16284,United States,software issue
2020,12,16295,Australia,Back Camera Replacement
2020,12,16316,Ireland,Screen (Digitizer+LCD) Replacement
2020,12,16339,United States,Battery Replacement
2020,12,16348,United States,Back Glass
2020,12,16363,Australia,Water Damage Repair
2020,12,16365,Australia,Wont connect to internet
2020,12,16372,United States,Bad Battery
2020,12,16376,United States,Front Camera Replacement
2020,11,16378,Portugal,Screen (Digitizer+LCD) Replacement
2020,12,16378,Portugal,Screen (Digitizer+LCD) Replacement
2020,12,16387,United States,SSD Replacement
2020,12,16434,United Kingdom,Screen (Digitizer+LCD) Replacement
2020,12,16442,United Kingdom,Screen (Digitizer+LCD) Replacement
2020,12,16477,Canada,Remplacement de la batterie
2020,12,16491,United States,Screen (Digitizer+LCD) Replacement
2020,12,16503,United States,Screen (Digitizer+LCD) Replacement
2020,12,16510,United Kingdom,Screen (Digitizer+LCD) Replacement
2020,12,16537,Australia,Digitiser+LCD Replacement
2020,12,16545,United States,Bad Power Connector
2020,12,16571,United States,"Dead (unknown), Missing Ear Piece "
2020,12,16654,Canada,Screen (Digitizer+LCD) Replacement
=======
year,month,store_id,country,name_of_repairitem
2019,1,8,United States,testing
2019,2,8,United States,Speaker Replacement (Tax exclusive)
2019,3,8,United States,"ok,Speaker Replacement (Tax exclusive)"
2019,4,8,United States,Speaker Replacement (Tax exclusive)
2019,5,8,United States,Apple iPad 2 - Speaker Replacement (Tax exclusive)
2019,6,8,United States,Speaker Replacement (Tax exclusive)
2019,7,8,United States,Diagnostic & troubleshooting per Hour
2019,9,8,United States,Diagnostic & troubleshooting per Hour
2019,10,8,United States,Data Recovery - per hour
2019,11,8,United States,Data Recovery - per hour
2020,3,8,United States,"0900, 0485, Camera Lens (Rear)"
2020,5,8,United States,CHARGING PORT REPLACEMENT 
2020,6,8,United States,CHARGING PORT REPLACEMENT 
2020,7,8,United States,CHARGING PORT REPLACEMENT 
2020,9,8,United States,CHARGING PORT REPLACEMENT 
2020,10,8,United States,CHARGING PORT REPLACEMENT 
2019,1,38,Australia,Front Assembly Replacement 
2019,2,38,Australia,"Full Assembly Replacement , Back Glass Replacement"
2019,3,38,Australia,"Front Assembly Replacement , Front Flex Replacement"
2019,4,38,Australia,Screen Replacement 
2019,5,38,Australia,Front Assembly Replacement 
2019,6,38,Australia,Front Glass/Digitiser Replacement 
2019,7,38,Australia,Front Assembly (Copy Screen)
2019,8,38,Australia,Front Assembly Replacement 
2019,9,38,Australia,Front Assembly Replacement (GLASS Only*) 
2019,10,38,Australia,Dock/Microphone Replacement 
2019,11,38,Australia,"Screen Replacement (Blue,Black), Back Glass Replacement "
2019,12,38,Australia,Tristar Replacement
2020,1,38,Australia,Earpiece Replacement
2020,2,38,Australia,Front Assembly (Copy)
2020,3,38,Australia,"U2 IC Replacement , Data Recovery"
2020,4,38,Australia,Diagnose and Quote
2020,5,38,Australia,See Notes
2020,6,38,Australia,After Market Screen
2020,7,38,Australia,Front Glass/Digitiser Replacement 
2020,8,38,Australia,Software Repair
2020,9,38,Australia,D&Q
2020,10,38,Australia, Front Glass/Digitiser Replacement 
2020,11,38,Australia,Front Assembly Replacement (GLASS Only*) 
2020,12,38,Australia,"Front Assembly Replacement , Battery Replacement "
2020,3,40,United States,General Inspection and Check
2020,5,40,United States,Screen (Digitizer and LCD) replacement
2019,1,45,United States,"Diagnostic,Touch screen replacement"
2019,2,45,United States,Charging Port
2019,3,45,United States,Screen & LCD Replacement
2019,4,45,United States,Screen & LCD Replacement
2019,5,45,United States,sdfg
2019,6,45,United States,Screen Replacement
2019,7,45,United States,"LCD Replacement, Charging Port"
2019,8,45,United States,Not Cooling
2019,9,45,United States,power button replacement 11
2019,10,45,United States,Electronics problem
2019,11,45,United States,Diagnosis & Repair
2019,12,45,United States,Not Pumping water out
2020,1,45,United States,"Screen replacement, Battery replacement"
2020,2,45,United States,new issue
2020,3,45,United States,barcode
2020,4,45,United States,Screen replacement
2020,5,45,United States,Huawei Mate 9 Screen Replacement Blk
2020,6,45,United States,fvgxvxcv
2020,7,45,United States,Back Glass
2020,8,45,United States,screen replacement 1
2020,9,45,United States,new issue
2020,10,45,United States,screen  lcd issue
2020,11,45,United States,Home button repair
2020,12,45,United States,IPHONE 6 EAR PIECEuuuuuu
2019,7,48,Australia,Audio IC replacement
2019,8,48,Australia,Quote To Repair
2019,1,62,Australia,Australian Network Unlock
2019,2,62,Australia,Screen (Digitizer+LCD) White
2019,3,62,Australia,Front Camera
2019,4,62,Australia,Screen (Digitizer+LCD) White
2019,5,62,Australia,"Camera Lens Glass (Rear), Rear camera Replacement"
2019,6,62,Australia,Screen Replacement Black
2019,7,62,Australia,Screen (Digitizer+LCD) Black
2019,8,62,Australia,Sceen and LCD Replacement
2019,9,62,Australia,Huawei Mate 10 Battery 
2019,10,62,Australia,back glass panel
2019,11,62,Australia,Screen Replacement White
2019,12,62,Australia,Battery Replacement
2020,1,62,Australia,Screen Replacement White
2020,2,62,Australia,Screen Replacement Black
2020,3,62,Australia,Screen Replacement White
2020,4,62,Australia,Screen (Digitizer+LCD) Black
2020,5,62,Australia,Screen (Digitizer+LCD) Black
2020,6,62,Australia,Screen Replacement (Glass & LCD) OEM
2020,7,62,Australia,Charging Port Replacement
2020,8,62,Australia,"Screen Replacement White, iPhone 6 Battery"
2020,9,62,Australia,Screen Replacement
2020,10,62,Australia,Passcode Removal
2020,11,62,Australia,Screen Replacement
2020,12,62,Australia,Charging Port Replacement
2019,5,69,Australia,sold
2019,7,69,Australia,Lcd replacement
2019,9,69,Australia,Used Phone sold
2020,4,69,Australia,LCD
2020,11,69,Australia,PhONE SOLD
2020,12,69,Australia, used phone sold
2019,1,71,United Kingdom,Screen Replacement
2019,9,71,United Kingdom,Screen Replacement
2019,10,71,United Kingdom,Screen Replacement
2019,12,71,United Kingdom,Internal Component
2020,1,71,United Kingdom,HDMI
2020,2,71,United Kingdom,Screen Replacement
2020,3,71,United Kingdom,Battery Replacement
2020,4,71,United Kingdom,"Postage/Courier , SSD Upgrade, Internal Component"
2020,5,71,United Kingdom,"Glass Only Replacement, Courier/Postage"
2020,6,71,United Kingdom,"Back Glass Replacement , Postage/Courier"
2020,7,71,United Kingdom,Screen Replacement
2020,8,71,United Kingdom,Diagnostics
2020,9,71,United Kingdom,Cosmetics
2020,10,71,United Kingdom,"Diagnostics, Internal"
2020,11,71,United Kingdom,Labour Only 
2020,12,71,United Kingdom,"Internal , Battery "
2019,1,83,Australia,Quote
2019,2,83,Australia,Board Repair
2019,3,83,Australia,Board Repair
2019,4,83,Australia,Back Glass Replacement
2019,5,83,Australia,Wont Boot
2019,6,83,Australia,Back Glass Replacement
2019,7,83,Australia,Board Repair
2019,8,83,Australia,Back Glass Replacement
2019,9,83,Australia,Battery Replacement
2019,10,83,Australia,not charging
2019,11,83,Australia,Audio IC
2019,12,83,Australia,Audio IC
2020,1,83,Australia,Screen (Digitizer+LCD) Replacement
2020,2,83,Australia,front + back replacement
2020,3,83,Australia,Screen (Digitizer+LCD) Replacement
2020,4,83,Australia,Audio IC
2020,5,83,Australia,Touch problem
2020,6,83,Australia,Wont Boot
2020,7,83,Australia,Screen (Digitizer+LCD) Replacement
2020,8,83,Australia,screen replacement
2020,9,83,Australia,Board Repair
2020,10,83,Australia,"Screen (Digitizer+LCD) Replacement, Charging Port Replacement, Battery Replacement"
2020,11,83,Australia,FRONT REPLACEMEMT
2020,12,83,Australia,screen replacement
2019,1,88,United States,ok
2019,2,88,United States,Speaker Replacement (Tax exclusive)
2019,3,88,United States,Speaker Replacement (Tax exclusive)
2019,4,88,United States,Speaker Replacement (Tax exclusive)
2019,5,88,United States,"Speaker Replacement (Tax exclusive), ok"
2019,6,88,United States,"Back glass panel Replacement, Battery Replacement"
2019,7,88,United States,Speaker Replacement (Tax inclusive)
2019,8,88,United States,a7 test issue
2019,11,88,United States,Battery Replacement
2020,1,88,United States,Speaker Replacement (Tax inclusive)
2020,2,88,United States,Speaker Replacement (Tax exclusive)
2020,3,88,United States,Batter Replacement
2020,4,88,United States,Batter Replacement
2020,5,88,United States,Screen (Digitizer+LCD) Replacement
2020,6,88,United States,Batter Replacement
2020,7,88,United States,Batter Replacement
2020,8,88,United States,"0900,etuis iFace 6 & 6S Vert"
2020,9,88,United States,Batter Replacement
2020,10,88,United States,Speaker Replacement (Tax exclusive)
2020,12,88,United States,Batter Replacement
2019,1,116,Australia,Screen (Digitizer+Glass ONLY) Replacement
2019,2,116,Australia,"Screen (Digitizer+LCD) Replacement, Rear/Back Glass"
2019,3,116,Australia,Proximity / Front camera
2019,4,116,Australia,Screen (Digitizer+LCD) Replacement
2019,5,116,Australia,"Screen (Digitizer+LCD) ORIGINAL Replacement, Ƶ – Board Level Diagnostics"
2019,6,116,Australia,Battery Replacement
2019,7,116,Australia,Ƶ – Board Level Diagnostics
2019,8,116,Australia,Ƶ – Board Level Diagnostics
2019,9,116,Australia,Battery Replacement
2019,10,116,Australia,Ƶ – Complete Backlight Rebuild
2019,11,116,Australia,"Battery Replacement, Screen (Digitizer+LCD) ORIGINAL Replacement"
2019,12,116,Australia,Screen (Digitizer+LCD) Replacement
2020,1,116,Australia,Screen (Digitizer+LCD) Replacement
2020,2,116,Australia,Screen (Digitizer+LCD) Replacement
2020,3,116,Australia,Screen (Digitizer+Glass ONLY) Replacement
2020,4,116,Australia,"Screen (Digitizer+LCD) Replacement, Battery Replacement"
2020,5,116,Australia,Screen (Digitizer+Glass ONLY) Replacement
2020,6,116,Australia,"Screen (Digitizer+LCD) ORIGINAL Replacement, Rear/Back Glass"
2020,7,116,Australia,Ƶ – Board Level Diagnostics
2020,8,116,Australia,"Charging Port,Mic,Headphone Jack Replacement"
2020,9,116,Australia,Ƶ – Board Level Diagnostics
2020,10,116,Australia,Screen (Digitizer+Glass ONLY) Replacement
2020,11,116,Australia,Ƶ – Water/Severe Damage (Data Recovery)
2020,12,116,Australia,Ƶ – Board Level Diagnostics
2019,2,152,United Kingdom,screen replacement
2019,3,152,United Kingdom,battery replacement
2019,4,152,United Kingdom,screen replacement
2019,5,152,United Kingdom,reinstall windows
2019,6,152,United Kingdom,battery replacement
2019,7,152,United Kingdom,earpiece speaker
2019,8,152,United Kingdom,lcd replacement
2019,9,152,United Kingdom,repair
2019,10,152,United Kingdom,lcd replacement
2019,11,152,United Kingdom,screen replacement
2019,12,152,United Kingdom,screen replacement
2020,1,152,United Kingdom,screen replacement
2020,5,152,United Kingdom,lcd screen replacement
2020,6,152,United Kingdom,lcd replacement
2020,8,152,United Kingdom,screen replacement
2020,9,152,United Kingdom,screen replacement
2020,10,152,United Kingdom,lcd replacement
2020,12,152,United Kingdom,lcd screen replacement
2019,8,161,Canada,Batter Replacement
2019,1,181,Germany,Aufwandsentschädigung
2019,2,181,Germany,Austausch der Displayeinheit(LCD gerissen)
2019,3,181,Germany,Austausch der Displayeinheit (Refurbished Display)
2019,4,181,Germany,Akkutausch
2019,5,181,Germany,"Austausch der Displayeinheit, Akkutausch"
2019,6,181,Germany,Reparatur der Kamera
2019,7,181,Germany,Austausch der Displayeinheit (Zubehör)
2019,8,181,Germany,Reparatur der Displayeinheit (Refurb)
2019,9,181,Germany,Austausch der Displayeinheit  (LCD def.)
2019,10,181,Germany,Wasserschadenbehandlung
2019,11,181,Germany,Austausch des Touchscreens
2019,12,181,Germany,"Backcovertausch, Kostenvoranschlag, Akkutausch"
2020,1,181,Germany,Lötarbeiten
2020,2,181,Germany,Displaytausch
2020,3,181,Germany,Softwarebehandlung
2020,4,181,Germany,Datenrettung
2020,5,181,Germany,Reparatur des Tristar Chips
2020,6,181,Germany,Aufwandspauschale
2020,7,181,Germany,Displayreparatur 
2020,8,181,Germany,Austausch des Touchscreens
2020,9,181,Germany,Aufwandspauschale
2020,10,181,Germany,lötarbeiten
2020,11,181,Germany,Akkutausch
2020,12,181,Germany,Reparatur der Displayeinheit (Refurbished)
2019,1,187,United Kingdom,Battery Repair
2019,2,187,United Kingdom,Front Screen Repair
2019,3,187,United Kingdom,Front Screen Repair
2019,4,187,United Kingdom,FRONT SCREEN REPAIR
2019,5,187,United Kingdom,FRONT SCREEN REPAIR
2019,6,187,United Kingdom,Front Screen Repair
2019,7,187,United Kingdom,Diagnostic Service
2019,8,187,United Kingdom,Liquid Damage Service
2019,9,187,United Kingdom,"FRONT SCREEN REPAIR,back"
2019,10,187,United Kingdom,Samsung diagnose option
2019,11,187,United Kingdom,Charging Port Repair
2019,12,187,United Kingdom,"Back Glass ,Front Screen Repair"
2020,1,187,United Kingdom,Front Screen Repair 
2020,2,187,United Kingdom,Screen
2020,3,187,United Kingdom,Front Screen Repair
2020,4,187,United Kingdom,Battery Repair
2020,5,187,United Kingdom,Front Screen Repair
2020,6,187,United Kingdom,Liquid Damage Service
2020,7,187,United Kingdom,Screen
2020,8,187,United Kingdom,Front Screen Repair
2020,9,187,United Kingdom,"Rear Cover Repair, Front Screen Repair"
2020,10,187,United Kingdom,Screen Repair
2020,11,187,United Kingdom,Charging Port Repair
2020,12,187,United Kingdom,"Front Screen Repair, Earpiece Repair"
2019,1,190,Australia,"lcd replacement, camra"
2019,11,190,Australia,Touch
2019,12,190,Australia,CHARGING SOCKET FIXED
2020,4,190,Australia,"LCD, BATTERY AND HOME BUTTON"
2020,5,190,Australia,lcd 
2020,10,190,Australia,battery replacment 
2020,11,190,Australia,lcd replacement
2020,12,190,Australia,touch replacement
2019,11,202,United Kingdom,Replacement Screen - Budget
2020,9,202,United Kingdom,Damaged Front Screen
2020,10,202,United Kingdom,Replacement Front Screen
2020,11,202,United Kingdom,Replacement Screen - Black - Budget
2020,12,202,United Kingdom,Replacement Screen - Black - Budget
2019,1,205,Canada,Front Camera Replacement
2019,2,205,Canada,Screen Replacement
2019,6,205,Canada,Touch glass (Digitizer) Black
2019,1,221,India,Dead
2019,2,221,India,Dead
2019,3,221,India,Dead
2019,5,221,India,Screen Replacment
2019,7,221,India,Screen Replacment
2019,9,221,India,Battery
2020,3,221,India,Charging Port
2020,8,221,India,"Charging Port, Mic"
2020,9,221,India,"Screen Replacement, Dead"
2020,10,221,India,Touchpad Replacement
2020,11,221,India,"Hinges, Screen Broken"
2020,12,221,India,Dead
2019,1,234,Australia,Diagnosis Fee
2019,2,234,Australia,In-Office Service & Support POS
2019,3,234,Australia,Diagnosis Fee
2019,4,234,Australia,Diagnosis Fee
2019,5,234,Australia,"2.5"" 750GB 5400RPM HD"
2019,6,234,Australia,Diagnosis Fee
2019,7,234,Australia,Diagnosis Fee
2019,1,237,Australia,LCD
